file,py_raw_score,js_raw_score,diff_raw_score,py_confidence,js_confidence,diff_confidence,py_primary_variance,js_primary_variance,diff_primary_variance,py_coherence,js_coherence,diff_coherence,match,py_verdict,js_verdict,verdict_match
138_08.jpg,1.0,1,0.0,1.0,1,0.0,0.60365,0.60365,3.7203573555188996e-13,0.059225,0.059225,0.0,True,AI,AI,True
139_03.jpg,1.0,1,0.0,1.0,1,0.0,0.636085,0.636085,1.1535217225855376e-13,0.030315,0.030315,0.0,True,AI,AI,True
139_08.jpg,1.0,1,0.0,1.0,1,0.0,0.634837,0.634837,2.9676261448230434e-13,0.024476,0.024476,0.0,True,AI,AI,True
140_03.jpg,1.0,1,0.0,1.0,1,0.0,0.631372,0.631372,3.0875302314825603e-13,0.033476,0.033476,0.0,True,AI,AI,True
140_08.jpg,1.0,1,0.0,1.0,1,0.0,0.641499,0.641499,4.735101200026293e-13,0.026467,0.026467,0.0,True,AI,AI,True
141_03.jpg,1.0,1,0.0,1.0,1,0.0,0.638952,0.638952,1.9095836023552692e-14,0.057295,0.057295,0.0,True,AI,AI,True
141_08.jpg,1.0,1,0.0,1.0,1,0.0,0.643946,0.643946,1.5853984791647235e-13,0.061213,0.061213,0.0,True,AI,AI,True
142_03.jpg,1.0,1,0.0,1.0,1,0.0,0.600404,0.600404,1.5654144647214707e-14,0.031067,0.031067,0.0,True,AI,AI,True
142_08.jpg,1.0,1,0.0,1.0,1,0.0,0.597749,0.597749,3.2718272535703363e-13,0.031345,0.031345,0.0,True,AI,AI,True
143_03.jpg,1.0,1,0.0,1.0,1,0.0,0.636832,0.636832,3.497202527569243e-14,0.042144,0.042144,0.0,True,AI,AI,True
143_08.jpg,1.0,1,0.0,1.0,1,0.0,0.580591,0.580591,6.905587213168474e-14,0.045473,0.045473,0.0,True,AI,AI,True
144_03.jpg,1.0,1,0.0,1.0,1,0.0,0.600971,0.600971,7.227551890309769e-14,0.035504,0.035504,0.0,True,AI,AI,True
144_08.jpg,1.0,1,0.0,1.0,1,0.0,0.597461,0.597461,6.106226635438361e-15,0.042767,0.042767,0.0,True,AI,AI,True
172_03.jpg,1.0,1,0.0,1.0,1,0.0,0.612564,0.612564,4.2743586448068527e-14,0.03634,0.03634,0.0,True,AI,AI,True
172_08.jpg,1.0,1,0.0,1.0,1,0.0,0.605905,0.605905,2.6056934387952424e-13,0.046495,0.046495,0.0,True,AI,AI,True
173_03.jpg,1.0,1,0.0,1.0,1,0.0,0.573891,0.573891,8.604228440844963e-14,0.039594,0.039594,0.0,True,AI,AI,True
173_08.jpg,1.0,1,0.0,1.0,1,0.0,0.573471,0.573471,6.176170685989746e-13,0.044527,0.044527,0.0,True,AI,AI,True
